date,code,strategy,entry_price
2026-08-04,8431,創新高,51.5
2026-08-04,8432,創新高,50.4
2026-08-04,8433,創新高,53.6
2026-08-04,8436,創新高,113.5
2026-08-04,8438,創新高,62.9
2026-08-04,8440,創新高,19.15
2026-08-04,8442,創新高,44.3
2026-08-04,8446,創新高,85.2
2026-08-04,8454,創新高,253.5
2026-08-04,8466,創新高,16.9
2026-08-04,8473,創新高,41.35
2026-08-04,8476,創新高,20.2
2026-08-04,8477,創新高,15.95
2026-08-04,8487,創新高,75.0
2026-08-04,8489,創新高,22.55
2026-08-04,8499,創新高,247.0
2026-08-04,8905,創新高,33.4
2026-08-04,8906,創新高,26.25
2026-08-04,8908,創新高,39.95
2026-08-04,8916,創新高,43.05
2026-08-04,8921,創新高,17.65
2026-08-04,8923,創新高,19.15
2026-08-04,8926,創新高,62.6
2026-08-04,8927,創新高,20.3
2026-08-04,8930,創新高,31.0
2026-08-04,8932,創新高,98.8
2026-08-04,8933,創新高,4.3
2026-08-04,8935,創新高,17.4
2026-08-04,8941,創新高,43.3
2026-08-04,8942,創新高,37.2
2026-08-04,8996,創新高,1030.0
2026-08-04,9103,創新高,5.12
2026-08-04,9105,創新高,8.3
2026-08-04,9110,創新高,3.43
2026-08-04,9136,創新高,11.5
2026-08-04,9902,創新高,13.75
2026-08-04,9912,創新高,12.85
2026-08-04,9919,創新高,13.9
2026-08-04,9931,創新高,33.85
2026-08-04,9933,創新高,36.45
2026-08-04,9934,創新高,10.7
2026-08-04,9935,創新高,19.75
2026-08-04,9939,創新高,131.0
2026-08-04,9944,創新高,17.7
2026-08-04,9958,創新高,105.5
2026-08-04,9962,創新高,9.78
2026-08-04,2027,創高量縮,44.25
2026-08-04,2867,創高量縮,9.76
2026-08-04,2897,創高量縮,10.2
2026-08-04,5490,創高量縮,33.45
2026-08-04,6214,創高量縮,150.0
2026-08-04,6598,創高量縮,31.5
2026-08-04,8050,創高量縮,59.0
2026-08-04,0055,強勢股,43.92
2026-08-04,00660,強勢股,47.11
2026-08-04,00668,強勢股,63.05
2026-08-04,00709,強勢股,41.16
2026-08-04,00713,強勢股,60.8
2026-08-04,00731,強勢股,90.3
2026-08-04,00898,強勢股,9.44
2026-08-04,00907,強勢股,16.77
2026-08-04,00908,強勢股,15.82
2026-08-04,00916,強勢股,27.2
2026-08-04,00917,強勢股,24.26
2026-08-04,00918,強勢股,33.25
2026-08-04,00926,強勢股,26.32
2026-08-04,00939,強勢股,22.1
2026-08-04,00949,強勢股,21.39
2026-08-04,00960,強勢股,19.04
2026-08-04,00961,強勢股,13.03
2026-08-04,00963,強勢股,13.47
2026-08-04,00971,強勢股,17.57
2026-08-04,1268,強勢股,172.0
2026-08-04,1402,強勢股,27.15
2026-08-04,1414,強勢股,19.8
2026-08-04,1439,強勢股,28.5
2026-08-04,1468,強勢股,14.0
2026-08-04,1470,強勢股,23.3
2026-08-04,1476,強勢股,354.5
2026-08-04,1733,強勢股,32.25
2026-08-04,1742,強勢股,18.35
2026-08-04,1777,強勢股,72.1
2026-08-04,1907,強勢股,29.5
2026-08-04,2006,強勢股,82.5
2026-08-04,2027,強勢股,44.25
2026-08-04,2073,強勢股,28.05
2026-08-04,2106,強勢股,18.25
2026-08-04,2347,強勢股,93.8
2026-08-04,2357,強勢股,806.0
2026-08-04,2362,強勢股,44.7
2026-08-04,2364,強勢股,70.9
2026-08-04,2395,強勢股,576.0
2026-08-04,2511,強勢股,8.5
2026-08-04,2542,強勢股,44.15
2026-08-04,2596,強勢股,30.65
2026-08-04,2610,強勢股,22.45
2026-08-04,2615,強勢股,86.1
2026-08-04,2618,強勢股,43.8
2026-08-04,2801,強勢股,25.2
2026-08-04,2832,強勢股,58.8
2026-08-04,2834,強勢股,16.9
2026-08-04,2867,強勢股,9.76
2026-08-04,2880,強勢股,43.25
2026-08-04,2881,強勢股,128.5
2026-08-04,2882,強勢股,99.2
2026-08-04,2884,強勢股,38.0
2026-08-04,2885,強勢股,69.0
2026-08-04,2890,強勢股,39.6
2026-08-04,3034,強勢股,524.0
2026-08-04,3226,強勢股,51.1
2026-08-04,3268,強勢股,21.5
2026-08-04,3288,強勢股,25.45
2026-08-04,3293,強勢股,774.0
2026-08-04,3441,強勢股,89.6
2026-08-04,3489,強勢股,25.65
2026-08-04,3520,強勢股,18.05
2026-08-04,4120,強勢股,47.2
2026-08-04,4139,強勢股,39.0
2026-08-04,4153,強勢股,32.0
2026-08-04,4506,強勢股,122.5
2026-08-04,4536,強勢股,166.0
2026-08-04,4907,強勢股,43.55
2026-08-04,4938,強勢股,88.4
2026-08-04,5324,強勢股,12.25
2026-08-04,5455,強勢股,28.3
2026-08-04,5490,強勢股,33.45
2026-08-04,5904,強勢股,72.0
2026-08-04,6195,強勢股,26.95
2026-08-04,6214,強勢股,150.0
2026-08-04,6243,強勢股,50.5
2026-08-04,6277,強勢股,77.7
2026-08-04,6527,強勢股,73.0
2026-08-04,6598,強勢股,31.5
2026-08-04,6606,強勢股,26.1
2026-08-04,6863,強勢股,134.0
2026-08-04,6969,強勢股,34.45
2026-08-04,7708,強勢股,92.3
2026-08-04,7767,強勢股,47.65
2026-08-04,9935,強勢股,19.75
2026-08-04,9939,強勢股,131.0
2026-08-04,9945,強勢股,26.7
2026-08-04,2834,盤整突破-原始版,16.9
2026-08-04,2834,盤整突破-寬鬆版,16.9
2026-08-04,4123,盤整突破-寬鬆版,38.95
2026-08-04,4953,盤整突破-寬鬆版,129.0
2026-08-04,0050,連買+MA,100.65
2026-08-04,0056,連買+MA,50.6
2026-08-04,00643,連買+MA,18.4
2026-08-04,00645,連買+MA,55.95
2026-08-04,00661,連買+MA,82.35
2026-08-04,00668,連買+MA,63.05
2026-08-04,00714,連買+MA,22.71
2026-08-04,00717,連買+MA,15.01
2026-08-04,00730,連買+MA,28.4
2026-08-04,00731,連買+MA,90.3
2026-08-04,00733,連買+MA,61.45
2026-08-04,00770,連買+MA,67.85
2026-08-04,00850,連買+MA,86.15
2026-08-04,00892,連買+MA,38.91
2026-08-04,00894,連買+MA,45.36
2026-08-04,00898,連買+MA,9.44
2026-08-04,00900,連買+MA,18.38
2026-08-04,00904,連買+MA,38.13
2026-08-04,00916,連買+MA,27.2
2026-08-04,00921,連買+MA,22.99
2026-08-04,00926,連買+MA,26.32
2026-08-04,00927,連買+MA,35.02
2026-08-04,00929,連買+MA,28.15
2026-08-04,00936,連買+MA,20.94
2026-08-04,00938,連買+MA,24.72
2026-08-04,00939,連買+MA,22.1
2026-08-04,00946,連買+MA,14.68
2026-08-04,00947,連買+MA,33.35
2026-08-04,00951,連買+MA,17.65
2026-08-04,00952,連買+MA,17.69
2026-08-04,00965,連買+MA,26.01
2026-08-04,1203,連買+MA,48.45
2026-08-04,1303,連買+MA,170.5
2026-08-04,1308,連買+MA,12.75
2026-08-04,1309,連買+MA,12.7
2026-08-04,1313,連買+MA,10.7
2026-08-04,1323,連買+MA,19.75
2026-08-04,1326,連買+MA,58.2
2026-08-04,1341,連買+MA,58.6
2026-08-04,1342,連買+MA,100.0
2026-08-04,1409,連買+MA,22.6
2026-08-04,1419,連買+MA,66.5
2026-08-04,1423,連買+MA,35.5
2026-08-04,1444,連買+MA,7.14
2026-08-04,1447,連買+MA,6.85
2026-08-04,1449,連買+MA,12.25
2026-08-04,1467,連買+MA,9.07
2026-08-04,1471,連買+MA,9.5
2026-08-04,1513,連買+MA,159.0
2026-08-04,1516,連買+MA,16.05
2026-08-04,1521,連買+MA,25.1
2026-08-04,1524,連買+MA,26.45
2026-08-04,1530,連買+MA,27.5
2026-08-04,1560,連買+MA,675.0
2026-08-04,1563,連買+MA,57.1
2026-08-04,1583,連買+MA,49.3
2026-08-04,1590,連買+MA,1425.0
2026-08-04,1605,連買+MA,33.75
2026-08-04,1617,連買+MA,18.25
2026-08-04,1623,連買+MA,213.0
2026-08-04,1711,連買+MA,34.25
2026-08-04,1714,連買+MA,14.55
2026-08-04,1717,連買+MA,63.6
2026-08-04,1721,連買+MA,20.1
2026-08-04,1723,連買+MA,83.3
2026-08-04,1725,連買+MA,29.85
2026-08-04,1727,連買+MA,72.4
2026-08-04,1730,連買+MA,51.2
2026-08-04,1735,連買+MA,19.8
2026-08-04,1776,連買+MA,16.65
2026-08-04,1904,連買+MA,21.35
2026-08-04,1905,連買+MA,13.15
2026-08-04,1907,連買+MA,29.5
2026-08-04,2006,連買+MA,82.5
2026-08-04,2008,連買+MA,30.55
2026-08-04,2015,連買+MA,63.8
2026-08-04,2027,連買+MA,44.25
2026-08-04,2031,連買+MA,39.05
2026-08-04,2049,連買+MA,332.0
2026-08-04,2059,連買+MA,9495.0
2026-08-04,2069,連買+MA,18.55
2026-08-04,2108,連買+MA,27.45
2026-08-04,2302,連買+MA,41.9
2026-08-04,2312,連買+MA,32.3
2026-08-04,2313,連買+MA,198.5
2026-08-04,2317,連買+MA,250.0
2026-08-04,2323,連買+MA,10.3
2026-08-04,2324,連買+MA,37.0
2026-08-04,2329,連買+MA,43.25
2026-08-04,2330,連買+MA,2320.0
2026-08-04,2332,連買+MA,23.85
2026-08-04,2338,連買+MA,38.9
2026-08-04,2340,連買+MA,31.7
2026-08-04,2342,連買+MA,36.7
2026-08-04,2344,連買+MA,157.0
2026-08-04,2345,連買+MA,2320.0
2026-08-04,2349,連買+MA,10.8
2026-08-04,2353,連買+MA,29.05
2026-08-04,2355,連買+MA,39.5
2026-08-04,2356,連買+MA,66.0
2026-08-04,2357,連買+MA,806.0
2026-08-04,2362,連買+MA,44.7
2026-08-04,2363,連買+MA,51.4
2026-08-04,2375,連買+MA,122.0
2026-08-04,2376,連買+MA,332.0
2026-08-04,2377,連買+MA,149.5
2026-08-04,2379,連買+MA,723.0
2026-08-04,2383,連買+MA,5140.0
2026-08-04,2388,連買+MA,80.3
2026-08-04,2395,連買+MA,576.0
2026-08-04,2401,連買+MA,27.15
2026-08-04,2404,連買+MA,1110.0
2026-08-04,2408,連買+MA,436.0
2026-08-04,2409,連買+MA,24.45
2026-08-04,2417,連買+MA,40.9
2026-08-04,2419,連買+MA,24.45
2026-08-04,2420,連買+MA,54.3
2026-08-04,2421,連買+MA,135.5
2026-08-04,2426,連買+MA,60.8
2026-08-04,2432,連買+MA,28.35
2026-08-04,2434,連買+MA,54.7
2026-08-04,2436,連買+MA,59.0
2026-08-04,2449,連買+MA,245.5
2026-08-04,2454,連買+MA,3865.0
2026-08-04,2455,連買+MA,353.0
2026-08-04,2458,連買+MA,157.5
2026-08-04,2464,連買+MA,162.0
2026-08-04,2465,連買+MA,78.0
2026-08-04,2467,連買+MA,503.0
2026-08-04,2471,連買+MA,48.7
2026-08-04,2476,連買+MA,119.0
2026-08-04,2484,連買+MA,69.9
2026-08-04,2486,連買+MA,221.0
2026-08-04,2489,連買+MA,30.1
2026-08-04,2535,連買+MA,88.3
2026-08-04,2546,連買+MA,99.9
2026-08-04,2605,連買+MA,31.25
2026-08-04,2606,連買+MA,63.4
2026-08-04,2612,連買+MA,53.2
2026-08-04,2618,連買+MA,43.8
2026-08-04,2637,連買+MA,83.9
2026-08-04,2801,連買+MA,25.2
2026-08-04,2834,連買+MA,16.9
2026-08-04,2855,連買+MA,44.75
2026-08-04,2867,連買+MA,9.76
2026-08-04,2880,連買+MA,43.25
2026-08-04,2881,連買+MA,128.5
2026-08-04,2882,連買+MA,99.2
2026-08-04,2885,連買+MA,69.0
2026-08-04,2886,連買+MA,50.7
2026-08-04,2887,連買+MA,35.55
2026-08-04,2890,連買+MA,39.6
2026-08-04,2891,連買+MA,64.8
2026-08-04,2892,連買+MA,35.3
2026-08-04,2897,連買+MA,10.2
2026-08-04,3006,連買+MA,217.5
2026-08-04,3008,連買+MA,4355.0
2026-08-04,3010,連買+MA,117.0
2026-08-04,3014,連買+MA,128.0
2026-08-04,3015,連買+MA,56.3
2026-08-04,3017,連買+MA,2600.0
2026-08-04,3022,連買+MA,90.9
2026-08-04,3023,連買+MA,299.5
2026-08-04,3024,連買+MA,12.4
2026-08-04,3026,連買+MA,498.0
2026-08-04,3028,連買+MA,67.7
2026-08-04,3030,連買+MA,296.5
2026-08-04,3031,連買+MA,22.5
2026-08-04,3033,連買+MA,48.2
2026-08-04,3034,連買+MA,524.0
2026-08-04,3035,連買+MA,166.0
2026-08-04,3036,連買+MA,212.5
2026-08-04,3037,連買+MA,924.0
2026-08-04,3042,連買+MA,169.5
2026-08-04,3044,連買+MA,392.0
2026-08-04,3046,連買+MA,53.2
2026-08-04,3054,連買+MA,49.3
2026-08-04,3060,連買+MA,28.8
2026-08-04,3062,連買+MA,20.15
2026-08-04,3092,連買+MA,23.1
2026-08-04,3149,連買+MA,65.8
2026-08-04,3229,連買+MA,47.75
2026-08-04,3231,連買+MA,195.0
2026-08-04,3296,連買+MA,23.1
2026-08-04,3305,連買+MA,109.5
2026-08-04,3413,連買+MA,321.5
2026-08-04,3416,連買+MA,178.0
2026-08-04,3437,連買+MA,17.45
2026-08-04,3443,連買+MA,4145.0
2026-08-04,3504,連買+MA,78.2
2026-08-04,3605,連買+MA,92.6
2026-08-04,3653,連買+MA,4145.0
2026-08-04,3661,連買+MA,3390.0
2026-08-04,3665,連買+MA,2300.0
2026-08-04,3669,連買+MA,38.65
2026-08-04,3673,連買+MA,59.9
2026-08-04,3701,連買+MA,39.1
2026-08-04,3702,連買+MA,117.5
2026-08-04,3704,連買+MA,45.9
2026-08-04,3706,連買+MA,91.3
2026-08-04,3711,連買+MA,585.0
2026-08-04,3714,連買+MA,53.7
2026-08-04,4545,連買+MA,32.7
2026-08-04,4551,連買+MA,163.0
2026-08-04,4555,連買+MA,41.8
2026-08-04,4566,連買+MA,67.6
2026-08-04,4569,連買+MA,163.0
2026-08-04,4571,連買+MA,152.0
2026-08-04,4576,連買+MA,201.0
2026-08-04,4720,連買+MA,19.15
2026-08-04,4764,連買+MA,259.0
2026-08-04,4771,連買+MA,187.5
2026-08-04,4906,連買+MA,34.25
2026-08-04,4912,連買+MA,88.9
2026-08-04,4927,連買+MA,30.45
2026-08-04,4938,連買+MA,88.4
2026-08-04,4949,連買+MA,63.2
2026-08-04,4952,連買+MA,48.0
2026-08-04,4958,連買+MA,444.0
2026-08-04,4960,連買+MA,20.35
2026-08-04,4961,連買+MA,156.5
2026-08-04,5215,連買+MA,38.5
2026-08-04,5236,連買+MA,148.0
2026-08-04,5243,連買+MA,83.2
2026-08-04,5285,連買+MA,75.3
2026-08-04,5288,連買+MA,193.5
2026-08-04,5534,連買+MA,77.5
2026-08-04,5538,連買+MA,33.75
2026-08-04,5876,連買+MA,44.15
2026-08-04,5880,連買+MA,26.55
2026-08-04,6005,連買+MA,34.85
2026-08-04,6116,連買+MA,12.95
2026-08-04,6120,連買+MA,13.4
2026-08-04,6136,連買+MA,24.45
2026-08-04,6139,連買+MA,786.0
2026-08-04,6153,連買+MA,15.5
2026-08-04,6155,連買+MA,54.7
2026-08-04,6166,連買+MA,126.5
2026-08-04,6189,連買+MA,47.9
2026-08-04,6192,連買+MA,114.0
2026-08-04,6196,連買+MA,492.0
2026-08-04,6197,連買+MA,308.0
2026-08-04,6205,連買+MA,60.0
2026-08-04,6206,連買+MA,140.0
2026-08-04,6224,連買+MA,56.0
2026-08-04,6243,連買+MA,50.5
2026-08-04,6269,連買+MA,56.1
2026-08-04,6278,連買+MA,153.0
2026-08-04,6282,連買+MA,47.9
2026-08-04,6285,連買+MA,252.5
2026-08-04,6414,連買+MA,436.5
2026-08-04,6415,連買+MA,424.0
2026-08-04,6416,連買+MA,94.6
2026-08-04,6438,連買+MA,144.0
2026-08-04,6443,連買+MA,25.8
2026-08-04,6456,連買+MA,58.0
2026-08-04,6491,連買+MA,365.5
2026-08-04,6526,連買+MA,575.0
2026-08-04,6579,連買+MA,163.5
2026-08-04,6581,連買+MA,109.0
2026-08-04,6606,連買+MA,26.1
2026-08-04,6655,連買+MA,117.5
2026-08-04,6658,連買+MA,147.5
2026-08-04,6669,連買+MA,6205.0
2026-08-04,6670,連買+MA,258.0
2026-08-04,6695,連買+MA,51.0
2026-08-04,6698,連買+MA,33.0
2026-08-04,6706,連買+MA,106.0
2026-08-04,6719,連買+MA,208.5
2026-08-04,6742,連買+MA,44.8
2026-08-04,6776,連買+MA,55.2
2026-08-04,6789,連買+MA,440.0
2026-08-04,6792,連買+MA,55.4
2026-08-04,6831,連買+MA,617.0
2026-08-04,6902,連買+MA,120.5
2026-08-04,6909,連買+MA,40.2
2026-08-04,6924,連買+MA,108.5
2026-08-04,6944,連買+MA,786.0
2026-08-04,6947,連買+MA,76.7
2026-08-04,6949,連買+MA,874.0
2026-08-04,6958,連買+MA,18.7
2026-08-04,7721,連買+MA,60.1
2026-08-04,7750,連買+MA,2330.0
2026-08-04,7768,連買+MA,252.0
2026-08-04,7769,連買+MA,6190.0
2026-08-04,8016,連買+MA,280.0
2026-08-04,8081,連買+MA,254.0
2026-08-04,8103,連買+MA,75.7
2026-08-04,8105,連買+MA,16.25
2026-08-04,8112,連買+MA,85.2
2026-08-04,8131,連買+MA,66.0
2026-08-04,8162,連買+MA,51.9
2026-08-04,8163,連買+MA,32.1
2026-08-04,8210,連買+MA,1150.0
2026-08-04,8215,連買+MA,23.3
2026-08-04,8271,連買+MA,224.0
2026-08-04,8422,連買+MA,26.25
2026-08-04,8454,連買+MA,253.5
2026-08-04,9105,連買+MA,8.3
2026-08-04,9136,連買+MA,11.5
2026-08-04,9912,連買+MA,12.85
2026-08-04,9917,連買+MA,108.5
2026-08-04,9944,連買+MA,17.7
